7748,11/22/16,AM,DB
6740,11/22/16,AM,DB
7938,11/22/16,AM,DB
7433,11/22/16,AM,DB
7565,11/22/16,AM,DB
7441,11/22/16,AM,DB
7383,11/22/16,AM,DB
7425,11/22/16,AM,DB
7417,11/22/16,AM,DB
7698,11/22/16,AM,DB
7763,11/22/16,AM,DB
7599,11/22/16,AM,DB
7771,11/22/16,AM,DB
7359,11/22/16,AM,DB
7466,11/22/16,AM,DB
5981,11/22/16,AM,DB
7573,11/22/16,AM,DB
7482,11/22/16,AM,DB
7532,11/22/16,AM,DB
7326,11/22/16,AM,DB
7896,11/22/16,AM,DB
7474,11/22/16,AM,DB
7490,11/22/16,AM,DB
7409,11/22/16,AM,DB
4514,11/23/16,AM,DB
7383,11/23/16,AM,DB
7565,11/23/16,AM,DB
7433,11/23/16,AM,DB
7722,11/23/16,AM,DB
7847,11/23/16,AM,DB
7938,11/23/16,AM,DB
7359,11/23/16,AM,DB
7375,11/23/16,AM,DB
7532,11/23/16,AM,DB
7326,11/23/16,AM,DB
7805,11/23/16,AM,DB
7631,11/23/16,AM,DB
7599,11/23/16,AM,DB
4514,11/25/16,AM,DB
7722,11/25/16,AM,DB
7763,11/25/16,AM,DB
7409,11/25/16,AM,DB
7599,11/25/16,AM,DB
7474,11/25/16,AM,DB
4514,11/26/16,AM,DB
7664,11/26/16,AM,DB
7383,11/26/16,AM,DB
7359,11/26/16,AM,DB
7722,11/26/16,AM,DB
7409,11/26/16,AM,DB
7763,11/26/16,AM,DB
7375,11/26/16,AM,DB
7839,11/26/16,AM,DB
7516,11/26/16,AM,DB
7938,11/26/16,AM,DB
4514,11/28/16,AM,DB
7722,11/28/16,AM,DB
7847,11/28/16,AM,DB
6740,11/28/16,AM,DB
7938,11/28/16,AM,DB
7466,11/28/16,AM,DB
7565,11/28/16,AM,DB
7649,11/28/16,AM,DB
7763,11/28/16,AM,DB
7748,11/28/16,AM,DB
7516,11/28/16,AM,DB
7433,11/28/16,AM,DB
7359,11/28/16,AM,DB
7375,11/28/16,AM,DB
7441,11/28/16,AM,DB
7839,11/28/16,AM,DB
7664,11/28/16,AM,DB
7805,11/28/16,AM,DB
7326,11/28/16,AM,DB
8001,11/28/16,AM,DB
4514,11/29/16,AM,DB
7383,11/29/16,AM,DB
7722,11/29/16,AM,DB
7748,11/29/16,AM,DB
7532,11/29/16,AM,DB
7433,11/29/16,AM,DB
7839,11/29/16,AM,DB
7938,11/29/16,AM,DB
7763,11/29/16,AM,DB
7409,11/29/16,AM,DB
7466,11/29/16,AM,DB
7375,11/29/16,AM,DB
7672,11/29/16,AM,DB
7441,11/29/16,AM,DB
7359,11/29/16,AM,DB
7805,11/29/16,AM,DB
7565,11/29/16,AM,DB
7862,11/29/16,AM,DB
7847,11/29/16,AM,DB
7664,11/29/16,AM,DB
4514,11/30/16,AM,DB
7383,11/30/16,AM,DB
7748,11/30/16,AM,DB
7664,11/30/16,AM,DB
7938,11/30/16,AM,DB
7565,11/30/16,AM,DB
7375,11/30/16,AM,DB
7532,11/30/16,AM,DB
7847,11/30/16,AM,DB
7466,11/30/16,AM,DB
7490,11/30/16,AM,DB
7722,11/30/16,AM,DB
6740,11/30/16,AM,DB
7763,11/30/16,AM,DB
7409,11/30/16,AM,DB
7359,11/30/16,AM,DB
4514,12/01/16,AM,DB
7565,12/01/16,AM,DB
7383,12/01/16,AM,DB
7938,12/01/16,AM,DB
6740,12/01/16,AM,DB
7532,12/01/16,AM,DB
7722,12/01/16,AM,DB
7847,12/01/16,AM,DB
7763,12/01/16,AM,DB
7466,12/01/16,AM,DB
7359,12/01/16,AM,DB
7748,12/01/16,AM,DB
7649,12/01/16,AM,DB
7375,12/01/16,AM,DB
7664,12/01/16,AM,DB
7748,12/02/16,AM,DB
7375,12/02/16,AM,DB
6740,12/02/16,AM,DB
7763,12/02/16,AM,DB
7409,12/02/16,AM,DB
7342,12/02/16,AM,DB
7334,12/02/16,AM,DB
7771,12/02/16,AM,DB
7664,12/02/16,AM,DB
7649,12/02/16,AM,DB
7722,12/02/16,AM,DB
7862,12/02/16,AM,DB
7938,12/02/16,AM,DB
7359,12/02/16,AM,DB
7805,12/02/16,AM,DB
4514,12/03/16,AM,DB
7383,12/03/16,AM,DB
7748,12/03/16,AM,DB
7540,12/03/16,AM,DB
5593,12/03/16,AM,DB
7771,12/03/16,AM,DB
7565,12/03/16,AM,DB
5783,12/03/16,AM,DB
7391,12/03/16,AM,DB
7847,12/03/16,AM,DB
7730,12/03/16,AM,DB
7375,12/03/16,AM,DB
7706,12/03/16,AM,DB
7466,12/03/16,AM,DB
8076,12/03/16,AM,DB
7763,12/03/16,AM,DB
7532,12/03/16,AM,DB
8092,12/03/16,AM,DB
8118,12/03/16,AM,DB
7557,12/03/16,AM,DB
7755,12/03/16,AM,DB
7474,12/03/16,AM,DB
7938,12/03/16,AM,DB
7425,12/03/16,AM,DB
7722,12/03/16,AM,DB
7417,12/03/16,AM,DB
7672,12/03/16,AM,DB
8001,12/03/16,AM,DB
7805,12/03/16,AM,DB
7862,12/03/16,AM,DB
7649,12/03/16,AM,DB
7359,12/03/16,AM,DB
7953,12/03/16,AM,DB
7516,12/03/16,AM,DB
7664,12/03/16,AM,DB
7599,12/03/16,AM,DB
4514,12/05/16,AM,DB
7433,12/05/16,AM,DB
7441,12/05/16,AM,DB
3440,12/05/16,AM,DB
7383,12/05/16,AM,DB
7839,12/05/16,AM,DB
7920,12/05/16,AM,DB
7870,12/05/16,AM,DB
7748,12/05/16,AM,DB
7672,12/05/16,AM,DB
7466,12/05/16,AM,DB
7417,12/05/16,AM,DB
7425,12/05/16,AM,DB
7375,12/05/16,AM,DB
7326,12/05/16,AM,DB
7763,12/05/16,AM,DB
7706,12/05/16,AM,DB
7730,12/05/16,AM,DB
7664,12/05/16,AM,DB
7714,12/05/16,AM,DB
7938,12/05/16,AM,DB
7565,12/05/16,AM,DB
7359,12/05/16,AM,DB
7391,12/05/16,AM,DB
7755,12/05/16,AM,DB
7862,12/05/16,AM,DB
7532,12/05/16,AM,DB
8076,12/05/16,AM,DB
7409,12/05/16,AM,DB
5783,12/05/16,AM,DB
7847,12/05/16,AM,DB
7722,12/05/16,AM,DB
7953,12/05/16,AM,DB
7540,12/05/16,AM,DB
7771,12/05/16,AM,DB
5593,12/05/16,AM,DB
4514,12/06/16,AM,DB
2401,12/06/16,AM,DB
8076,12/06/16,AM,DB
7383,12/06/16,AM,DB
7433,12/06/16,AM,DB
7441,12/06/16,AM,DB
7730,12/06/16,AM,DB
7706,12/06/16,AM,DB
7490,12/06/16,AM,DB
7755,12/06/16,AM,DB
7565,12/06/16,AM,DB
7623,12/06/16,AM,DB
7409,12/06/16,AM,DB
7763,12/06/16,AM,DB
7847,12/06/16,AM,DB
7540,12/06/16,AM,DB
7920,12/06/16,AM,DB
7326,12/06/16,AM,DB
7557,12/06/16,AM,DB
8050,12/06/16,AM,DB
7391,12/06/16,AM,DB
7839,12/06/16,AM,DB
7649,12/06/16,AM,DB
7698,12/06/16,AM,DB
7771,12/06/16,AM,DB
7425,12/06/16,AM,DB
7417,12/06/16,AM,DB
7532,12/06/16,AM,DB
7748,12/06/16,AM,DB
7938,12/06/16,AM,DB
7805,12/06/16,AM,DB
7664,12/06/16,AM,DB
5783,12/06/16,AM,DB
7524,12/06/16,AM,DB
2780,12/06/16,AM,DB
7722,12/06/16,AM,DB
7896,12/06/16,AM,DB
7862,12/06/16,AM,DB
7516,12/06/16,AM,DB
7375,12/06/16,AM,DB
7359,12/06/16,AM,DB
7946,12/06/16,AM,DB
7631,12/06/16,AM,DB
7581,12/06/16,AM,DB
8001,12/06/16,AM,DB
4514,12/07/16,AM,DB
7839,12/07/16,AM,DB
7847,12/07/16,AM,DB
7730,12/07/16,AM,DB
7441,12/07/16,AM,DB
7755,12/07/16,AM,DB
7748,12/07/16,AM,DB
7920,12/07/16,AM,DB
7391,12/07/16,AM,DB
7706,12/07/16,AM,DB
7557,12/07/16,AM,DB
7490,12/07/16,AM,DB
7474,12/07/16,AM,DB
8076,12/07/16,AM,DB
7565,12/07/16,AM,DB
3440,12/07/16,AM,DB
7771,12/07/16,AM,DB
7466,12/07/16,AM,DB
7417,12/07/16,AM,DB
2780,12/07/16,AM,DB
7524,12/07/16,AM,DB
7938,12/07/16,AM,DB
7326,12/07/16,AM,DB
7375,12/07/16,AM,DB
7763,12/07/16,AM,DB
7409,12/07/16,AM,DB
7359,12/07/16,AM,DB
7672,12/07/16,AM,DB
7862,12/07/16,AM,DB
7516,12/07/16,AM,DB
8050,12/07/16,AM,DB
8001,12/07/16,AM,DB
7805,12/07/16,AM,DB
7599,12/07/16,AM,DB
7664,12/07/16,AM,DB
2401,12/07/16,AM,DB
7896,12/07/16,AM,DB
7946,12/07/16,AM,DB
7532,12/07/16,AM,DB
7615,12/07/16,AM,DB
5817,12/07/16,AM,DB
7540,12/07/16,AM,DB
7425,12/07/16,AM,DB
4514,12/08/16,AM,DB
7748,12/08/16,AM,DB
7441,12/08/16,AM,DB
7433,12/08/16,AM,DB
7383,12/08/16,AM,DB
7722,12/08/16,AM,DB
7672,12/08/16,AM,DB
7474,12/08/16,AM,DB
7490,12/08/16,AM,DB
7524,12/08/16,AM,DB
2780,12/08/16,AM,DB
7466,12/08/16,AM,DB
7771,12/08/16,AM,DB
7920,12/08/16,AM,DB
6740,12/08/16,AM,DB
8076,12/08/16,AM,DB
7763,12/08/16,AM,DB
7409,12/08/16,AM,DB
7938,12/08/16,AM,DB
6278,12/08/16,AM,DB
7649,12/08/16,AM,DB
7631,12/08/16,AM,DB
7730,12/08/16,AM,DB
7706,12/08/16,AM,DB
7425,12/08/16,AM,DB
7953,12/08/16,AM,DB
7995,12/08/16,AM,DB
7565,12/08/16,AM,DB
7391,12/08/16,AM,DB
7557,12/08/16,AM,DB
7755,12/08/16,AM,DB
7839,12/08/16,AM,DB
7540,12/08/16,AM,DB
7516,12/08/16,AM,DB
7847,12/08/16,AM,DB
7375,12/08/16,AM,DB
7359,12/08/16,AM,DB
7714,12/08/16,AM,DB
7805,12/08/16,AM,DB
7532,12/08/16,AM,DB
7326,12/08/16,AM,DB
7417,12/08/16,AM,DB
7862,12/08/16,AM,DB
7623,12/08/16,AM,DB
7581,12/08/16,AM,DB
7680,12/08/16,AM,DB
7896,12/08/16,AM,DB
8001,12/08/16,AM,DB
2401,12/08/16,AM,DB
4514,12/09/16,AM,DB
7839,12/09/16,AM,DB
7474,12/09/16,AM,DB
7383,12/09/16,AM,DB
7490,12/09/16,AM,DB
7672,12/09/16,AM,DB
7763,12/09/16,AM,DB
7417,12/09/16,AM,DB
7714,12/09/16,AM,DB
7771,12/09/16,AM,DB
7425,12/09/16,AM,DB
7698,12/09/16,AM,DB
7466,12/09/16,AM,DB
7722,12/09/16,AM,DB
7847,12/09/16,AM,DB
7326,12/09/16,AM,DB
7680,12/09/16,AM,DB
8076,12/09/16,AM,DB
7649,12/09/16,AM,DB
7748,12/09/16,AM,DB
7581,12/09/16,AM,DB
7623,12/09/16,AM,DB
7920,12/09/16,AM,DB
7599,12/09/16,AM,DB
7540,12/09/16,AM,DB
7870,12/09/16,AM,DB
7995,12/09/16,AM,DB
7375,12/09/16,AM,DB
7938,12/09/16,AM,DB
7557,12/09/16,AM,DB
7755,12/09/16,AM,DB
7862,12/09/16,AM,DB
7359,12/09/16,AM,DB
7706,12/09/16,AM,DB
7730,12/09/16,AM,DB
7631,12/09/16,AM,DB
7805,12/09/16,AM,DB
8001,12/09/16,AM,DB
4514,12/10/16,AM,DB
7383,12/10/16,AM,DB
7748,12/10/16,AM,DB
7466,12/10/16,AM,DB
7847,12/10/16,AM,DB
7771,12/10/16,AM,DB
7540,12/10/16,AM,DB
7714,12/10/16,AM,DB
7565,12/10/16,AM,DB
7391,12/10/16,AM,DB
7698,12/10/16,AM,DB
7425,12/10/16,AM,DB
7557,12/10/16,AM,DB
7417,12/10/16,AM,DB
7409,12/10/16,AM,DB
7755,12/10/16,AM,DB
7672,12/10/16,AM,DB
7680,12/10/16,AM,DB
7359,12/10/16,AM,DB
7722,12/10/16,AM,DB
7862,12/10/16,AM,DB
7375,12/10/16,AM,DB
7516,12/10/16,AM,DB
7839,12/10/16,AM,DB
7995,12/10/16,AM,DB
7870,12/10/16,AM,DB
8001,12/10/16,AM,DB
8076,12/10/16,AM,DB
7805,12/10/16,AM,DB
7730,12/10/16,AM,DB
7706,12/10/16,AM,DB
7631,12/10/16,AM,DB
4514,12/12/16,AM,DB
7383,12/12/16,AM,DB
7771,12/12/16,AM,DB
7565,12/12/16,AM,DB
7391,12/12/16,AM,DB
7748,12/12/16,AM,DB
7722,12/12/16,AM,DB
7755,12/12/16,AM,DB
7375,12/12/16,AM,DB
7466,12/12/16,AM,DB
7938,12/12/16,AM,DB
7490,12/12/16,AM,DB
7474,12/12/16,AM,DB
7417,12/12/16,AM,DB
7698,12/12/16,AM,DB
7847,12/12/16,AM,DB
7714,12/12/16,AM,DB
7763,12/12/16,AM,DB
7409,12/12/16,AM,DB
7425,12/12/16,AM,DB
7839,12/12/16,AM,DB
7524,12/12/16,AM,DB
7516,12/12/16,AM,DB
7359,12/12/16,AM,DB
2780,12/12/16,AM,DB
7680,12/12/16,AM,DB
7672,12/12/16,AM,DB
8076,12/12/16,AM,DB
7862,12/12/16,AM,DB
7805,12/12/16,AM,DB
7730,12/12/16,AM,DB
7706,12/12/16,AM,DB
7896,12/12/16,AM,DB
7557,12/12/16,AM,DB
4514,12/13/16,AM,DB
7748,12/13/16,AM,DB
7599,12/13/16,AM,DB
7763,12/13/16,AM,DB
7532,12/13/16,AM,DB
7722,12/13/16,AM,DB
7466,12/13/16,AM,DB
7565,12/13/16,AM,DB
7524,12/13/16,AM,DB
2780,12/13/16,AM,DB
7839,12/13/16,AM,DB
7557,12/13/16,AM,DB
7581,12/13/16,AM,DB
7623,12/13/16,AM,DB
7391,12/13/16,AM,DB
7615,12/13/16,AM,DB
7706,12/13/16,AM,DB
7730,12/13/16,AM,DB
7755,12/13/16,AM,DB
7433,12/13/16,AM,DB
7441,12/13/16,AM,DB
7938,12/13/16,AM,DB
7474,12/13/16,AM,DB
7920,12/13/16,AM,DB
7490,12/13/16,AM,DB
7664,12/13/16,AM,DB
7870,12/13/16,AM,DB
7862,12/13/16,AM,DB
7847,12/13/16,AM,DB
7359,12/13/16,AM,DB
7649,12/13/16,AM,DB
8118,12/13/16,AM,DB
8092,12/13/16,AM,DB
7326,12/13/16,AM,DB
8001,12/13/16,AM,DB
7516,12/13/16,AM,DB
7631,12/13/16,AM,DB
7375,12/13/16,AM,DB
8076,12/13/16,AM,DB
7672,12/13/16,AM,DB
7680,12/13/16,AM,DB
4514,12/14/16,AM,DB
7383,12/14/16,AM,DB
7540,12/14/16,AM,DB
7474,12/14/16,AM,DB
7490,12/14/16,AM,DB
7623,12/14/16,AM,DB
7821,12/14/16,AM,DB
7409,12/14/16,AM,DB
7763,12/14/16,AM,DB
7466,12/14/16,AM,DB
7847,12/14/16,AM,DB
2780,12/14/16,AM,DB
7524,12/14/16,AM,DB
7417,12/14/16,AM,DB
7714,12/14/16,AM,DB
7698,12/14/16,AM,DB
7425,12/14/16,AM,DB
8118,12/14/16,AM,DB
8092,12/14/16,AM,DB
7748,12/14/16,AM,DB
7839,12/14/16,AM,DB
6583,12/14/16,AM,DB
7920,12/14/16,AM,DB
7771,12/14/16,AM,DB
7938,12/14/16,AM,DB
7375,12/14/16,AM,DB
7359,12/14/16,AM,DB
7664,12/14/16,AM,DB
7706,12/14/16,AM,DB
7730,12/14/16,AM,DB
7649,12/14/16,AM,DB
7433,12/14/16,AM,DB
7441,12/14/16,AM,DB
7722,12/14/16,AM,DB
8050,12/14/16,AM,DB
7615,12/14/16,AM,DB
7862,12/14/16,AM,DB
7805,12/14/16,AM,DB
8076,12/14/16,AM,DB
7672,12/14/16,AM,DB
7680,12/14/16,AM,DB
7995,12/14/16,AM,DB
7631,12/14/16,AM,DB
7896,12/14/16,AM,DB
7391,12/14/16,AM,DB
4514,12/15/16,AM,DB
7383,12/15/16,AM,DB
7664,12/15/16,AM,DB
7748,12/15/16,AM,DB
6583,12/15/16,AM,DB
7995,12/15/16,AM,DB
7540,12/15/16,AM,DB
7714,12/15/16,AM,DB
7698,12/15/16,AM,DB
7763,12/15/16,AM,DB
7409,12/15/16,AM,DB
7466,12/15/16,AM,DB
7490,12/15/16,AM,DB
7474,12/15/16,AM,DB
7425,12/15/16,AM,DB
7938,12/15/16,AM,DB
7417,12/15/16,AM,DB
7565,12/15/16,AM,DB
7391,12/15/16,AM,DB
7839,12/15/16,AM,DB
7557,12/15/16,AM,DB
7730,12/15/16,AM,DB
7755,12/15/16,AM,DB
7706,12/15/16,AM,DB
6542,12/15/16,AM,DB
7532,12/15/16,AM,DB
7847,12/15/16,AM,DB
7375,12/15/16,AM,DB
8076,12/15/16,AM,DB
7672,12/15/16,AM,DB
7722,12/15/16,AM,DB
7920,12/15/16,AM,DB
7631,12/15/16,AM,DB
7771,12/15/16,AM,DB
7433,12/15/16,AM,DB
7599,12/15/16,AM,DB
7441,12/15/16,AM,DB
7359,12/15/16,AM,DB
8050,12/15/16,AM,DB
7649,12/15/16,AM,DB
7862,12/15/16,AM,DB
7896,12/15/16,AM,DB
8118,12/15/16,AM,DB
8092,12/15/16,AM,DB
7953,12/15/16,AM,DB
7623,12/15/16,AM,DB
7821,12/15/16,AM,DB
7326,12/15/16,AM,DB
7524,12/15/16,AM,DB
2780,12/15/16,AM,DB
4514,12/16/16,AM,DB
7383,12/16/16,AM,DB
7409,12/16/16,AM,DB
7763,12/16/16,AM,DB
7730,12/16/16,AM,DB
7706,12/16/16,AM,DB
7524,12/16/16,AM,DB
6542,12/16/16,AM,DB
7771,12/16/16,AM,DB
7540,12/16/16,AM,DB
7839,12/16/16,AM,DB
7938,12/16/16,AM,DB
7375,12/16/16,AM,DB
7474,12/16/16,AM,DB
7490,12/16/16,AM,DB
3820,12/16/16,AM,DB
7920,12/16/16,AM,DB
7359,12/16/16,AM,DB
7680,12/16/16,AM,DB
8076,12/16/16,AM,DB
7672,12/16/16,AM,DB
7722,12/16/16,AM,DB
7516,12/16/16,AM,DB
8050,12/16/16,AM,DB
7623,12/16/16,AM,DB
7953,12/16/16,AM,DB
7862,12/16/16,AM,DB
7847,12/16/16,AM,DB
7714,12/16/16,AM,DB
7748,12/16/16,AM,DB
7417,12/16/16,AM,DB
7698,12/16/16,AM,DB
7425,12/16/16,AM,DB
7565,12/16/16,AM,DB
7391,12/16/16,AM,DB
7557,12/16/16,AM,DB
7599,12/16/16,AM,DB
7631,12/16/16,AM,DB
7664,12/16/16,AM,DB
7821,12/16/16,AM,DB
8118,12/16/16,AM,DB
8001,12/16/16,AM,DB
6583,12/16/16,AM,DB
4514,12/17/16,AM,DB
7383,12/17/16,AM,DB
7565,12/17/16,AM,DB
7391,12/17/16,AM,DB
7557,12/17/16,AM,DB
7755,12/17/16,AM,DB
6542,12/17/16,AM,DB
7466,12/17/16,AM,DB
7532,12/17/16,AM,DB
7375,12/17/16,AM,DB
7474,12/17/16,AM,DB
7490,12/17/16,AM,DB
7706,12/17/16,AM,DB
7730,12/17/16,AM,DB
7748,12/17/16,AM,DB
7763,12/17/16,AM,DB
7409,12/17/16,AM,DB
7920,12/17/16,AM,DB
7839,12/17/16,AM,DB
7847,12/17/16,AM,DB
7649,12/17/16,AM,DB
7540,12/17/16,AM,DB
8118,12/17/16,AM,DB
7771,12/17/16,AM,DB
7631,12/17/16,AM,DB
7599,12/17/16,AM,DB
7722,12/17/16,AM,DB
7359,12/17/16,AM,DB
7821,12/17/16,AM,DB
7896,12/17/16,AM,DB
7995,12/17/16,AM,DB
7862,12/17/16,AM,DB
7938,12/17/16,AM,DB
7441,12/17/16,AM,DB
7623,12/17/16,AM,DB
8001,12/17/16,AM,DB
7425,12/17/16,AM,DB
7524,12/17/16,AM,DB
4514,12/19/16,AM,DB
7565,12/19/16,AM,DB
7383,12/19/16,AM,DB
7771,12/19/16,AM,DB
7540,12/19/16,AM,DB
7722,12/19/16,AM,DB
7698,12/19/16,AM,DB
7417,12/19/16,AM,DB
7425,12/19/16,AM,DB
7714,12/19/16,AM,DB
7920,12/19/16,AM,DB
7664,12/19/16,AM,DB
7375,12/19/16,AM,DB
7839,12/19/16,AM,DB
7706,12/19/16,AM,DB
7730,12/19/16,AM,DB
7938,12/19/16,AM,DB
7466,12/19/16,AM,DB
6542,12/19/16,AM,DB
7649,12/19/16,AM,DB
7656,12/19/16,AM,DB
7763,12/19/16,AM,DB
7409,12/19/16,AM,DB
7516,12/19/16,AM,DB
7441,12/19/16,AM,DB
7326,12/19/16,AM,DB
7474,12/19/16,AM,DB
7490,12/19/16,AM,DB
7631,12/19/16,AM,DB
8001,12/19/16,AM,DB
7805,12/19/16,AM,DB
7433,12/19/16,AM,DB
7391,12/19/16,AM,DB
7557,12/19/16,AM,DB
7755,12/19/16,AM,DB
7581,12/19/16,AM,DB
7623,12/19/16,AM,DB
7748,12/19/16,AM,DB
7862,12/19/16,AM,DB
7847,12/19/16,AM,DB
7995,12/19/16,AM,DB
4514,12/20/16,AM,DB
7383,12/20/16,AM,DB
7938,12/20/16,AM,DB
7557,12/20/16,AM,DB
7565,12/20/16,AM,DB
7391,12/20/16,AM,DB
7722,12/20/16,AM,DB
7755,12/20/16,AM,DB
6542,12/20/16,AM,DB
7748,12/20/16,AM,DB
7425,12/20/16,AM,DB
7698,12/20/16,AM,DB
7771,12/20/16,AM,DB
7714,12/20/16,AM,DB
7474,12/20/16,AM,DB
7490,12/20/16,AM,DB
7417,12/20/16,AM,DB
7763,12/20/16,AM,DB
7649,12/20/16,AM,DB
7532,12/20/16,AM,DB
7839,12/20/16,AM,DB
7466,12/20/16,AM,DB
7441,12/20/16,AM,DB
7409,12/20/16,AM,DB
7375,12/20/16,AM,DB
7359,12/20/16,AM,DB
7599,12/20/16,AM,DB
7706,12/20/16,AM,DB
7730,12/20/16,AM,DB
7953,12/20/16,AM,DB
7805,12/20/16,AM,DB
7516,12/20/16,AM,DB
7847,12/20/16,AM,DB
7623,12/20/16,AM,DB
7995,12/20/16,AM,DB
7862,12/20/16,AM,DB
7631,12/20/16,AM,DB
7821,12/20/16,AM,DB
7672,12/20/16,AM,DB
7680,12/20/16,AM,DB
4514,12/21/16,AM,DB
7938,12/21/16,AM,DB
7383,12/21/16,AM,DB
7565,12/21/16,AM,DB
7755,12/21/16,AM,DB
7557,12/21/16,AM,DB
7391,12/21/16,AM,DB
7425,12/21/16,AM,DB
7714,12/21/16,AM,DB
7771,12/21/16,AM,DB
7417,12/21/16,AM,DB
7433,12/21/16,AM,DB
7748,12/21/16,AM,DB
7698,12/21/16,AM,DB
7532,12/21/16,AM,DB
7805,12/21/16,AM,DB
7839,12/21/16,AM,DB
7664,12/21/16,AM,DB
6542,12/21/16,AM,DB
7466,12/21/16,AM,DB
7722,12/21/16,AM,DB
7631,12/21/16,AM,DB
7375,12/21/16,AM,DB
7540,12/21/16,AM,DB
7409,12/21/16,AM,DB
8191,12/21/16,AM,DB
7847,12/21/16,AM,DB
7441,12/21/16,AM,DB
8001,12/21/16,AM,DB
7706,12/21/16,AM,DB
7730,12/21/16,AM,DB
7672,12/21/16,AM,DB
7680,12/21/16,AM,DB
7649,12/21/16,AM,DB
7359,12/21/16,AM,DB
7516,12/21/16,AM,DB
7474,12/21/16,AM,DB
7490,12/21/16,AM,DB
4514,12/22/16,AM,DB
7565,12/22/16,AM,DB
7383,12/22/16,AM,DB
7748,12/22/16,AM,DB
7540,12/22/16,AM,DB
7839,12/22/16,AM,DB
7490,12/22/16,AM,DB
7466,12/22/16,AM,DB
7730,12/22/16,AM,DB
7706,12/22/16,AM,DB
7698,12/22/16,AM,DB
7425,12/22/16,AM,DB
7714,12/22/16,AM,DB
7375,12/22/16,AM,DB
7441,12/22/16,AM,DB
7532,12/22/16,AM,DB
7359,12/22/16,AM,DB
7847,12/22/16,AM,DB
7417,12/22/16,AM,DB
6542,12/22/16,AM,DB
7771,12/22/16,AM,DB
8191,12/22/16,AM,DB
7680,12/22/16,AM,DB
7672,12/22/16,AM,DB
7516,12/22/16,AM,DB
7631,12/22/16,AM,DB
7722,12/22/16,AM,DB
7755,12/22/16,AM,DB
7995,12/22/16,AM,DB
4514,12/23/16,AM,DB
7730,12/23/16,AM,DB
7748,12/23/16,AM,DB
4514,12/24/16,AM,DB
4514,12/27/16,AM,DB
4514,01/03/17,AM,DB
8191,01/03/17,AM,DB
8100,01/03/17,AM,DB
8126,01/03/17,AM,DB
8092,01/03/17,AM,DB
8118,01/03/17,AM,DB
4514,01/04/17,AM,DB
8100,01/04/17,AM,DB
8191,01/04/17,AM,DB
8118,01/04/17,AM,DB
8092,01/04/17,AM,DB
8134,01/04/17,AM,DB
4514,01/05/17,AM,DB
7730,01/05/17,AM,DB
8191,01/05/17,AM,DB
8118,01/05/17,AM,DB
8092,01/05/17,AM,DB
8126,01/05/17,AM,DB
8134,01/05/17,AM,DB
8100,01/05/17,AM,DB
4514,01/06/17,AM,DB
7748,01/06/17,AM,DB
